Date,Time,R1,R2,R3,R4,F1,F2,F3,SP
2024/12/18,17:20:00,8.6,4.1,1.8,3.4,-24,-24.1,-23.3,26.3
2024/12/18,17:21:00,8.6,4.1,1.8,3.4,-24,-24.1,-23.3,26.4
2024/12/18,17:22:00,8.6,4.1,1.7,3.4,-24.1,-24.2,-23.4,26.3
2024/12/18,17:23:00,8.6,4.1,1.7,3.4,-24.1,-24.2,-23.4,26.4
2024/12/18,17:24:00,8.6,4,1.7,3.4,-24.1,-24.2,-23.4,26.5
2024/12/18,17:25:00,8.6,4,1.7,3.4,-24.1,-24.3,-23.4,26.6
2024/12/18,17:26:00,8.6,4,1.7,3.3,-24.2,-24.3,-23.4,26.5
2024/12/18,17:27:00,8.6,4,1.7,3.3,-24.2,-24.3,-23.5,26.5
2024/12/18,17:28:00,8.6,4,1.7,3.3,-24.3,-24.3,-23.5,26.5
2024/12/18,17:29:00,8.6,4,1.6,3.3,-24.3,-24.4,-23.5,26.5
2024/12/18,17:30:00,8.6,3.9,1.6,3.3,-24.3,-24.4,-23.6,26.5
2024/12/18,17:31:00,8.6,3.9,1.6,3.3,-24.4,-24.4,-23.6,26.5
2024/12/18,17:32:00,8.6,3.9,1.6,3.3,-24.4,-24.5,-23.6,26.6
2024/12/18,17:33:00,8.6,3.9,1.6,3.3,-24.4,-24.5,-23.7,26.5
2024/12/18,17:34:00,8.6,3.9,1.6,3.3,-24.5,-24.5,-23.7,26.5
2024/12/18,17:35:00,8.6,3.9,1.5,3.2,-24.5,-24.5,-23.7,26.5
2024/12/18,17:36:00,8.6,3.8,1.5,3.2,-24.5,-24.6,-23.8,26.6
2024/12/18,17:37:00,8.6,3.8,1.5,3.2,-24.6,-24.6,-23.8,26.5
2024/12/18,17:38:00,8.6,3.8,1.5,3.2,-24.6,-24.6,-23.8,26.5
2024/12/18,17:39:00,8.5,3.8,1.4,3.2,-24.7,-24.7,-23.9,26.5
2024/12/18,17:40:00,8.5,3.8,1.4,3.2,-24.7,-24.7,-23.9,26.5
2024/12/18,17:41:00,8.5,3.8,1.4,3.2,-24.7,-24.7,-23.9,26.5
2024/12/18,17:42:00,8.5,3.8,1.4,3.2,-24.7,-24.8,-23.9,26.5
2024/12/18,17:43:00,8.5,3.8,1.3,3.1,-24.8,-24.8,-24,26.5
2024/12/18,17:44:00,8.5,3.7,1.3,3.1,-24.8,-24.8,-24,26.5
2024/12/18,17:45:00,8.4,3.7,1.3,3.1,-24.8,-24.8,-24,26.5
2024/12/18,17:46:00,8.4,3.7,1.3,3.1,-24.8,-24.9,-24.1,26.4
2024/12/18,17:47:00,8.4,3.7,1.3,3.1,-24.9,-24.9,-24.1,26.6
2024/12/18,17:48:00,8.4,3.7,1.3,3.1,-24.9,-24.9,-24.1,26.5
2024/12/18,17:49:00,8.3,3.6,1.2,3,-24.9,-24.9,-24.1,26.6
2024/12/18,17:50:00,8.3,3.6,1.2,3.1,-24.9,-25,-24.2,26.6
2024/12/18,17:51:00,8.3,3.6,1.2,3,-25,-25,-24.2,26.5
2024/12/18,17:52:00,8.3,3.6,1.2,3,-25,-25,-24.2,26.5
2024/12/18,17:53:00,8.3,3.6,1.2,3,-25,-25,-24.2,26.6
2024/12/18,17:54:00,8.3,3.5,1.1,3,-25,-25,-24.2,26.6
2024/12/18,17:55:00,8.3,3.5,1.1,2.9,-25,-25,-24.3,26.6
2024/12/18,17:56:00,8.3,3.5,1.1,2.9,-25.1,-25.1,-24.3,26.6
2024/12/18,17:57:00,8.3,3.5,1.1,2.9,-25.1,-25.1,-24.3,26.6
2024/12/18,17:58:00,8.3,3.4,1.1,2.9,-25.1,-25.1,-24.4,26.6
2024/12/18,17:59:00,8.3,3.4,1.1,2.9,-25.1,-25.1,-24.4,26.5
2024/12/18,18:00:00,8.2,3.4,1,2.9,-25.1,-25.2,-24.4,26.5
2024/12/18,18:01:00,8.2,3.4,1,2.9,-25.2,-25.2,-24.4,26.6
2024/12/18,18:02:00,8.2,3.4,1,2.9,-25.2,-25.2,-24.4,26.5
2024/12/18,18:03:00,8.2,3.4,1,2.9,-25.2,-25.3,-24.4,26.5
2024/12/18,18:04:00,8.2,3.3,1,2.8,-25.2,-25.3,-24.5,26.5
2024/12/18,18:05:00,8.2,3.3,0.9,2.8,-25.3,-25.3,-24.5,26.5
2024/12/18,18:06:00,8.2,3.3,0.9,2.8,-25.3,-25.3,-24.5,26.5
2024/12/18,18:07:00,8.2,3.3,0.9,2.8,-25.3,-25.3,-24.5,26.4
2024/12/18,18:08:00,8.2,3.3,0.9,2.8,-25.3,-25.4,-24.6,26.4
2024/12/18,18:09:00,8.2,3.3,0.9,2.8,-25.4,-25.4,-24.6,26.4
2024/12/18,18:10:00,8.1,3.3,0.9,2.7,-25.4,-25.4,-24.6,26.3
2024/12/18,18:11:00,8.1,3.3,0.8,2.7,-25.4,-25.4,-24.7,26.3
2024/12/18,18:12:00,8.1,3.2,0.8,2.7,-25.4,-25.4,-24.7,26.3
2024/12/18,18:13:00,8.1,3.2,0.8,2.7,-25.4,-25.5,-24.7,26.4
2024/12/18,18:14:00,8,3.2,0.8,2.7,-25.5,-25.5,-24.7,26.3
2024/12/18,18:15:00,8,3.2,0.7,2.7,-25.5,-25.5,-24.7,26.3
2024/12/18,18:16:00,8,3.2,0.7,2.6,-25.5,-25.5,-24.7,26.3
2024/12/18,18:17:00,8,3.2,0.7,2.6,-25.5,-25.5,-24.8,26.2
2024/12/18,18:18:00,8,3.1,0.7,2.6,-25.5,-25.5,-24.8,26.3
2024/12/18,18:19:00,7.9,3.1,0.7,2.6,-25.5,-25.6,-24.8,26.3
2024/12/18,18:20:00,7.9,3.1,0.6,2.6,-25.5,-25.6,-24.8,26.4
2024/12/18,18:21:00,7.9,3.1,0.6,2.6,-25.6,-25.6,-24.8,26.2
2024/12/18,18:22:00,7.9,3.1,0.6,2.5,-25.6,-25.6,-24.9,26.3
2024/12/18,18:23:00,7.8,3.1,0.6,2.5,-25.6,-25.6,-24.9,26.2
2024/12/18,18:24:00,7.8,3,0.6,2.5,-25.6,-25.6,-24.9,26.3
2024/12/18,18:25:00,7.9,3,0.6,2.5,-25.6,-25.7,-24.9,26.4
2024/12/18,18:26:00,7.8,3,0.5,2.5,-25.6,-25.7,-24.9,26.3
2024/12/18,18:27:00,7.8,2.9,0.5,2.5,-25.6,-25.7,-24.9,26.2
2024/12/18,18:28:00,7.8,2.9,0.5,2.4,-25.7,-25.7,-24.9,26.1
2024/12/18,18:29:00,7.8,2.9,0.5,2.4,-25.7,-25.7,-25,26.2
2024/12/18,18:30:00,7.7,2.9,0.5,2.4,-25.7,-25.7,-25,26.4
2024/12/18,18:31:00,7.7,2.9,0.4,2.4,-25.7,-25.7,-25,26.2
2024/12/18,18:32:00,7.7,2.9,0.4,2.4,-25.7,-25.7,-25,26.2
2024/12/18,18:33:00,7.7,2.9,0.4,2.4,-25.7,-25.8,-25,26.2
2024/12/18,18:34:00,7.7,2.8,0.4,2.4,-25.7,-25.8,-25,26.4
2024/12/18,18:35:00,7.7,2.8,0.4,2.3,-25.7,-25.8,-25,26.4
2024/12/18,18:36:00,7.7,2.8,0.3,2.3,-25.8,-25.8,-25.1,26.4
2024/12/18,18:37:00,7.7,2.8,0.3,2.3,-25.8,-25.8,-25.1,26.3
2024/12/18,18:38:00,7.7,2.8,0.3,2.3,-25.8,-25.8,-25.1,26.2
2024/12/18,18:39:00,7.7,2.8,0.3,2.3,-25.8,-25.9,-25.1,26.4
2024/12/18,18:40:00,7.6,2.7,0.3,2.3,-25.8,-25.9,-25.1,26.3
2024/12/18,18:41:00,7.6,2.7,0.3,2.2,-25.8,-25.9,-25.1,26.4
2024/12/18,18:42:00,7.6,2.7,0.2,2.2,-25.8,-25.9,-25.1,26.3
2024/12/18,18:43:00,7.6,2.7,0.2,2.2,-25.9,-25.9,-25.2,26.4
2024/12/18,18:44:00,7.6,2.7,0.2,2.2,-25.9,-25.9,-25.2,26.4
2024/12/18,18:45:00,7.6,2.6,0.2,2.2,-25.9,-26,-25.2,26.4
2024/12/18,18:46:00,7.6,2.6,0.2,2.1,-25.9,-26,-25.2,26.4
2024/12/18,18:47:00,7.6,2.6,0.2,2.1,-25.9,-26,-25.2,26.5
2024/12/18,18:48:00,7.6,2.6,0.2,2.1,-25.9,-26,-25.2,26.4
2024/12/18,18:49:00,7.6,2.6,0.2,2.1,-25.9,-26,-25.2,26.4
2024/12/18,18:50:00,7.6,2.6,0.2,2.1,-25.9,-26,-25.2,26.4
2024/12/18,18:51:00,7.6,2.6,0.1,2.1,-25.9,-26,-25.3,26.3
2024/12/18,18:52:00,7.6,2.6,0.1,2.1,-25.9,-26,-25.3,26.3
2024/12/18,18:53:00,7.5,2.6,0.1,2.1,-25.9,-26.1,-25.3,26.3
2024/12/18,18:54:00,7.6,2.5,0.1,2,-25.9,-26.1,-25.3,26.5
2024/12/18,18:55:00,7.5,2.6,0.1,2,-25.9,-26.1,-25.3,26.3
2024/12/18,18:56:00,7.6,2.5,0.1,2,-26,-26.1,-25.3,26.4
2024/12/18,18:57:00,7.5,2.5,0.1,2,-26,-26.1,-25.3,26.3
2024/12/18,18:58:00,7.5,2.5,0.1,2,-26,-26.1,-25.3,26.3
2024/12/18,18:59:00,7.5,2.5,0,2,-26,-26.1,-25.3,26.3
2024/12/18,19:00:00,7.5,2.5,0,2,-26,-26.1,-25.3,26.3
2024/12/18,19:01:00,7.5,2.5,0,2,-26,-26.1,-25.3,26.4
2024/12/18,19:02:00,7.5,2.5,0,1.9,-26,-26.1,-25.3,26.3
2024/12/18,19:03:00,7.5,2.5,0,1.9,-26,-26.1,-25.3,26.4
2024/12/18,19:04:00,7.5,2.5,0,1.9,-26,-26.1,-25.3,26.3
2024/12/18,19:05:00,7.5,2.4,0,1.9,-26,-26.1,-25.3,26.3
2024/12/18,19:06:00,7.5,2.4,0,1.9,-25.9,-26.1,-25.3,26.2
2024/12/18,19:07:00,7.5,2.4,-0.1,1.9,-25.9,-26.1,-25.3,26.2
2024/12/18,19:08:00,7.5,2.4,-0.1,1.8,-25.9,-26.1,-25.3,26.3
2024/12/18,19:09:00,7.5,2.4,-0.1,1.8,-25.9,-26.1,-25.3,26.3
2024/12/18,19:10:00,7.5,2.4,-0.1,1.8,-25.9,-26.1,-25.3,26.3
2024/12/18,19:11:00,7.5,2.4,-0.1,1.8,-25.9,-26.1,-25.3,26.2
2024/12/18,19:12:00,7.5,2.4,-0.1,1.8,-25.9,-26.1,-25.3,26.2
2024/12/18,19:13:00,7.5,2.4,-0.1,1.8,-25.9,-26.1,-25.3,26.2
2024/12/18,19:14:00,7.5,2.4,-0.1,1.8,-25.9,-26.1,-25.3,26.3
2024/12/18,19:15:00,7.5,2.4,-0.2,1.7,-25.9,-26.1,-25.3,26.2
2024/12/18,19:16:00,7.5,2.4,-0.2,1.7,-25.9,-26.1,-25.3,26.2
2024/12/18,19:17:00,7.5,2.4,-0.2,1.7,-25.9,-26.1,-25.3,26.1
2024/12/18,19:18:00,7.5,2.4,-0.2,1.7,-25.9,-26,-25.3,26
2024/12/18,19:19:00,7.5,2.4,-0.1,1.7,-25.8,-26,-25.3,26.2
2024/12/18,19:20:00,7.5,2.4,-0.2,1.7,-25.8,-26,-25.3,26.2
2024/12/18,19:21:00,7.5,2.4,-0.2,1.7,-25.8,-26,-25.2,26
2024/12/18,19:22:00,7.4,2.3,-0.2,1.7,-25.8,-26,-25.2,26.1
2024/12/18,19:23:00,7.5,2.3,-0.2,1.7,-25.8,-26,-25.2,26
2024/12/18,19:24:00,7.4,2.3,-0.2,1.7,-25.8,-26,-25.2,25.9
2024/12/18,19:25:00,7.4,2.3,-0.2,1.6,-25.7,-26,-25.2,25.9
2024/12/18,19:26:00,7.5,2.3,-0.2,1.6,-25.7,-25.9,-25.2,26
2024/12/18,19:27:00,7.4,2.3,-0.2,1.6,-25.7,-25.9,-25.2,26
2024/12/18,19:28:00,7.5,2.3,-0.2,1.6,-25.7,-25.9,-25.1,25.9
2024/12/18,19:29:00,7.4,2.3,-0.2,1.6,-25.7,-25.9,-25.1,26
2024/12/18,19:30:00,7.5,2.3,-0.2,1.6,-25.6,-25.9,-25.1,25.9
2024/12/18,19:31:00,7.4,2.3,-0.2,1.6,-25.6,-25.9,-25.1,26
2024/12/18,19:32:00,7.5,2.3,-0.2,1.6,-25.6,-25.8,-25.1,25.9
2024/12/18,19:33:00,7.5,2.3,-0.2,1.6,-25.5,-25.8,-25.1,25.9
2024/12/18,19:34:00,7.5,2.3,-0.2,1.6,-25.5,-25.8,-25,25.9
2024/12/18,19:35:00,7.4,2.3,-0.3,1.6,-25.5,-25.8,-25,25.9
2024/12/18,19:36:00,7.4,2.3,-0.2,1.5,-25.5,-25.8,-25,25.8
2024/12/18,19:37:00,7.4,2.3,-0.2,1.5,-25.5,-25.7,-25,25.9
2024/12/18,19:38:00,7.4,2.3,-0.2,1.5,-25.4,-25.7,-25,25.9
2024/12/18,19:39:00,7.4,2.3,-0.2,1.5,-25.4,-25.7,-25,26
2024/12/18,19:40:00,7.4,2.3,-0.2,1.5,-25.4,-25.7,-24.9,26
2024/12/18,19:41:00,7.4,2.3,-0.2,1.5,-25.4,-25.7,-24.9,25.9
2024/12/18,19:42:00,7.4,2.3,-0.2,1.5,-25.3,-25.6,-24.9,26
2024/12/18,19:43:00,7.4,2.3,-0.3,1.5,-25.3,-25.6,-24.9,25.9
2024/12/18,19:44:00,7.4,2.3,-0.3,1.5,-25.3,-25.6,-24.9,26.1
2024/12/18,19:45:00,7.4,2.3,-0.3,1.5,-25.3,-25.6,-24.8,25.9
2024/12/18,19:46:00,7.4,2.3,-0.3,1.4,-25.2,-25.5,-24.8,25.9
2024/12/18,19:47:00,7.4,2.3,-0.3,1.4,-25.2,-25.5,-24.8,26.1
2024/12/18,19:48:00,7.4,2.3,-0.3,1.4,-25.2,-25.5,-24.8,26
2024/12/18,19:49:00,7.4,2.3,-0.3,1.4,-25.1,-25.4,-24.7,26
2024/12/18,19:50:00,7.4,2.3,-0.3,1.4,-25.1,-25.4,-24.7,26
2024/12/18,19:51:00,7.4,2.3,-0.3,1.4,-25.1,-25.4,-24.7,25.8
2024/12/18,19:52:00,7.4,2.3,-0.3,1.4,-25.1,-25.4,-24.7,25.8
2024/12/18,19:53:00,7.4,2.3,-0.3,1.4,-25,-25.4,-24.6,25.9
2024/12/18,19:54:00,7.3,2.3,-0.3,1.4,-25,-25.3,-24.6,26.1
2024/12/18,19:55:00,7.4,2.3,-0.3,1.4,-25,-25.3,-24.6,26
2024/12/18,19:56:00,7.4,2.3,-0.3,1.4,-25,-25.3,-24.6,26.1
2024/12/18,19:57:00,7.4,2.3,-0.3,1.4,-24.9,-25.2,-24.5,26
2024/12/18,19:58:00,7.4,2.3,-0.3,1.4,-24.9,-25.2,-24.5,26.2
2024/12/18,19:59:00,7.4,2.3,-0.3,1.4,-24.9,-25.2,-24.5,26
2024/12/18,20:00:00,7.4,2.3,-0.3,1.4,-24.8,-25.2,-24.4,26.1
2024/12/18,20:01:00,7.4,2.3,-0.2,1.4,-24.8,-25.1,-24.4,26
2024/12/18,20:02:00,7.4,2.3,-0.3,1.4,-24.7,-25.1,-24.4,26.2
2024/12/18,20:03:00,7.3,2.3,-0.3,1.4,-24.7,-25.1,-24.4,26
2024/12/18,20:04:00,7.4,2.3,-0.3,1.4,-24.7,-25.1,-24.3,26.1
2024/12/18,20:05:00,7.4,2.3,-0.3,1.4,-24.7,-25,-24.3,26
2024/12/18,20:06:00,7.4,2.3,-0.3,1.3,-24.6,-25,-24.3,26.1
2024/12/18,20:07:00,7.3,2.3,-0.3,1.3,-24.6,-25,-24.3,26.1
2024/12/18,20:08:00,7.3,2.4,-0.2,1.4,-24.6,-24.9,-24.2,25.9
2024/12/18,20:09:00,7.3,2.3,-0.3,1.3,-24.5,-24.9,-24.2,26
2024/12/18,20:10:00,7.3,2.3,-0.2,1.3,-24.5,-24.9,-24.1,26.1
2024/12/18,20:11:00,7.3,2.4,-0.2,1.3,-24.5,-24.8,-24.1,26
2024/12/18,20:12:00,7.3,2.4,-0.2,1.3,-24.4,-24.8,-24.1,26.1
2024/12/18,20:13:00,7.3,2.4,-0.2,1.3,-24.4,-24.8,-24.1,26
2024/12/18,20:14:00,7.3,2.4,-0.2,1.3,-24.3,-24.7,-24,25.9
2024/12/18,20:15:00,7.3,2.4,-0.2,1.3,-24.3,-24.7,-24,26
2024/12/18,20:16:00,7.3,2.4,-0.2,1.3,-24.3,-24.7,-24,25.9
2024/12/18,20:17:00,7.3,2.4,-0.2,1.3,-24.2,-24.6,-23.9,25.9
2024/12/18,20:18:00,7.3,2.4,-0.2,1.3,-24.2,-24.6,-23.9,26
2024/12/18,20:19:00,7.3,2.4,-0.2,1.3,-24.2,-24.5,-23.9,26
2024/12/18,20:20:00,7.3,2.4,-0.2,1.3,-24.1,-24.5,-23.8,25.9
2024/12/18,20:21:00,7.3,2.4,-0.2,1.3,-24.1,-24.5,-23.8,26
2024/12/18,20:22:00,7.3,2.4,-0.2,1.3,-24,-24.4,-23.7,25.8
2024/12/18,20:23:00,7.3,2.4,-0.2,1.3,-24,-24.4,-23.7,25.9
2024/12/18,20:24:00,7.3,2.4,-0.2,1.3,-23.9,-24.4,-23.7,26
2024/12/18,20:25:00,7.3,2.4,-0.2,1.3,-23.9,-24.3,-23.6,25.8
2024/12/18,20:26:00,7.3,2.4,-0.2,1.3,-23.9,-24.3,-23.6,25.8
2024/12/18,20:27:00,7.3,2.4,-0.2,1.3,-23.8,-24.2,-23.5,25.7
2024/12/18,20:28:00,7.3,2.5,-0.1,1.3,-23.8,-24.2,-23.5,25.8
2024/12/18,20:29:00,7.3,2.5,-0.1,1.3,-23.8,-24.2,-23.5,25.9
2024/12/18,20:30:00,7.3,2.5,-0.1,1.3,-23.7,-24.1,-23.5,25.9
2024/12/18,20:31:00,7.3,2.5,-0.1,1.3,-23.7,-24.1,-23.4,25.8
2024/12/18,20:32:00,7.3,2.5,-0.1,1.3,-23.7,-24.1,-23.4,25.7
2024/12/18,20:33:00,7.3,2.5,-0.1,1.3,-23.7,-24,-23.4,25.9
2024/12/18,20:34:00,7.3,2.5,-0.1,1.4,-23.6,-24,-23.3,25.6
2024/12/18,20:35:00,7.3,2.5,-0.1,1.4,-23.6,-24,-23.3,25.7
2024/12/18,20:36:00,7.3,2.5,-0.1,1.4,-23.6,-24,-23.3,25.6
2024/12/18,20:37:00,7.3,2.5,-0.1,1.4,-23.5,-23.9,-23.2,25.6
2024/12/18,20:38:00,7.3,2.5,-0.1,1.4,-23.5,-23.9,-23.2,25.8
2024/12/18,20:39:00,7.3,2.5,-0.1,1.4,-23.4,-23.8,-23.2,25.7
2024/12/18,20:40:00,7.3,2.5,-0.1,1.4,-23.4,-23.8,-23.1,25.7
2024/12/18,20:41:00,7.3,2.5,0,1.4,-23.4,-23.8,-23.1,25.7
2024/12/18,20:42:00,7.2,2.5,-0.1,1.4,-23.4,-23.7,-23.1,25.7
2024/12/18,20:43:00,7.3,2.5,-0.1,1.4,-23.4,-23.7,-23.1,25.7
2024/12/18,20:44:00,7.3,2.5,0,1.4,-23.3,-23.7,-23,25.7
2024/12/18,20:45:00,7.2,2.5,0,1.4,-23.3,-23.7,-23,25.7
2024/12/18,20:46:00,7.3,2.6,0,1.4,-23.3,-23.7,-23,25.8
2024/12/18,20:47:00,7.3,2.6,0,1.4,-23.2,-23.6,-22.9,26
2024/12/18,20:48:00,7.2,2.6,0,1.4,-23.2,-23.6,-22.9,25.9
2024/12/18,20:49:00,7.3,2.6,0,1.4,-23.2,-23.6,-22.9,25.9
2024/12/18,20:50:00,7.3,2.6,0,1.4,-23.2,-23.6,-22.9,26
2024/12/18,20:51:00,7.3,2.6,0,1.4,-23.2,-23.5,-22.8,25.9
2024/12/18,20:52:00,7.3,2.6,0,1.4,-23.2,-23.5,-22.8,25.9
2024/12/18,20:53:00,7.2,2.6,0,1.4,-23.1,-23.5,-22.8,25.8
2024/12/18,20:54:00,7.2,2.6,0,1.4,-23.1,-23.5,-22.8,25.8
2024/12/18,20:55:00,7.2,2.6,0,1.4,-23.1,-23.5,-22.7,25.9
2024/12/18,20:56:00,7.2,2.6,0.1,1.4,-23.1,-23.4,-22.7,25.9
2024/12/18,20:57:00,7.2,2.6,0.1,1.4,-23.1,-23.4,-22.7,25.9
2024/12/18,20:58:00,7.2,2.6,0,1.4,-23,-23.4,-22.7,26
2024/12/18,20:59:00,7.3,2.6,0.1,1.4,-23,-23.4,-22.7,25.8
2024/12/18,21:00:00,7.2,2.6,0.1,1.4,-23,-23.3,-22.6,25.9
2024/12/18,21:01:00,7.2,2.6,0.1,1.4,-23,-23.3,-22.6,26
2024/12/18,21:02:00,7.2,2.6,0.1,1.4,-22.9,-23.3,-22.6,26
2024/12/18,21:03:00,7.2,2.7,0.1,1.4,-22.9,-23.3,-22.6,25.9
2024/12/18,21:04:00,7.3,2.7,0.1,1.4,-22.9,-23.3,-22.6,25.9
2024/12/18,21:05:00,7.2,2.7,0.1,1.5,-22.9,-23.2,-22.5,25.9
2024/12/18,21:06:00,7.2,2.7,0.1,1.5,-22.9,-23.2,-22.5,26
2024/12/18,21:07:00,7.2,2.7,0.1,1.5,-22.8,-23.2,-22.5,26
2024/12/18,21:08:00,7.2,2.7,0.1,1.5,-22.8,-23.2,-22.5,26
2024/12/18,21:09:00,7.2,2.7,0.1,1.5,-22.8,-23.2,-22.5,26
2024/12/18,21:10:00,7.2,2.7,0.1,1.5,-22.8,-23.1,-22.4,26.1
2024/12/18,21:11:00,7.2,2.7,0.1,1.5,-22.8,-23.1,-22.4,25.9
2024/12/18,21:12:00,7.2,2.7,0.2,1.5,-22.8,-23.1,-22.4,26
2024/12/18,21:13:00,7.2,2.7,0.2,1.5,-22.7,-23.1,-22.4,25.9
2024/12/18,21:14:00,7.2,2.8,0.2,1.5,-22.8,-23.1,-22.4,25.9
2024/12/18,21:15:00,7.2,2.8,0.2,1.5,-22.7,-23.1,-22.3,26
2024/12/18,21:16:00,7.2,2.7,0.2,1.5,-22.7,-23,-22.3,26
2024/12/18,21:17:00,7.2,2.8,0.2,1.5,-22.7,-23,-22.3,26.1
2024/12/18,21:18:00,7.2,2.8,0.2,1.5,-22.7,-23,-22.3,26.1
2024/12/18,21:19:00,7.3,2.8,0.2,1.5,-22.7,-23,-22.3,26.2
2024/12/18,21:20:00,7.2,2.8,0.2,1.5,-22.7,-23,-22.3,26
2024/12/18,21:21:00,7.2,2.8,0.2,1.6,-22.6,-22.9,-22.2,26.1
2024/12/18,21:22:00,7.2,2.8,0.3,1.6,-22.6,-22.9,-22.2,26.1
2024/12/18,21:23:00,7.2,2.8,0.3,1.6,-22.6,-22.9,-22.2,26
2024/12/18,21:24:00,7.2,2.8,0.3,1.6,-22.6,-22.9,-22.2,26.1
2024/12/18,21:25:00,7.2,2.8,0.2,1.6,-22.6,-22.9,-22.2,26.1
2024/12/18,21:26:00,7.3,2.8,0.3,1.6,-22.6,-22.9,-22.2,26.2
2024/12/18,21:27:00,7.3,2.8,0.3,1.6,-22.6,-22.9,-22.1,26
2024/12/18,21:28:00,7.3,2.8,0.3,1.6,-22.6,-22.8,-22.1,26
2024/12/18,21:29:00,7.3,2.9,0.3,1.6,-22.5,-22.8,-22.1,26.1
2024/12/18,21:30:00,7.3,2.9,0.3,1.6,-22.5,-22.8,-22.1,26
2024/12/18,21:31:00,7.3,2.9,0.3,1.6,-22.5,-22.8,-22.1,26
2024/12/18,21:32:00,7.3,2.9,0.3,1.6,-22.5,-22.8,-22.1,25.9
2024/12/18,21:33:00,7.3,2.9,0.3,1.6,-22.5,-22.8,-22.1,25.9
2024/12/18,21:34:00,7.3,2.9,0.3,1.6,-22.5,-22.8,-22.1,25.9
2024/12/18,21:35:00,7.3,2.9,0.3,1.7,-22.5,-22.8,-22,25.9
2024/12/18,21:36:00,7.3,2.9,0.4,1.7,-22.5,-22.8,-22,25.9
2024/12/18,21:37:00,7.3,2.9,0.4,1.7,-22.4,-22.7,-22,25.9
2024/12/18,21:38:00,7.3,2.9,0.4,1.7,-22.4,-22.7,-22,25.9
2024/12/18,21:39:00,7.3,2.9,0.4,1.7,-22.4,-22.7,-22,25.9
2024/12/18,21:40:00,7.3,2.9,0.4,1.7,-22.4,-22.7,-22,25.9
2024/12/18,21:41:00,7.3,2.9,0.4,1.7,-22.4,-22.7,-22,26
2024/12/18,21:42:00,7.3,2.9,0.4,1.7,-22.4,-22.7,-21.9,25.9
2024/12/18,21:43:00,7.3,2.9,0.4,1.7,-22.4,-22.7,-21.9,25.9
2024/12/18,21:44:00,7.3,2.9,0.4,1.7,-22.4,-22.7,-21.9,26
2024/12/18,21:45:00,7.3,2.9,0.4,1.7,-22.4,-22.6,-21.9,25.9
2024/12/18,21:46:00,7.3,2.9,0.5,1.7,-22.3,-22.6,-21.9,25.9
2024/12/18,21:47:00,7.3,3,0.4,1.7,-22.3,-22.6,-21.9,25.9
2024/12/18,21:48:00,7.3,3,0.5,1.8,-22.3,-22.6,-21.9,25.9
2024/12/18,21:49:00,7.3,3,0.5,1.8,-22.3,-22.6,-21.9,25.9
2024/12/18,21:50:00,7.3,3,0.5,1.7,-22.3,-22.6,-21.9,25.9
2024/12/18,21:51:00,7.3,3,0.5,1.8,-22.3,-22.6,-21.9,25.9
2024/12/18,21:52:00,7.3,3,0.5,1.8,-22.3,-22.6,-21.8,25.9
2024/12/18,21:53:00,7.3,3,0.5,1.8,-22.3,-22.6,-21.8,25.9
2024/12/18,21:54:00,7.3,3,0.5,1.8,-22.3,-22.6,-21.8,26
2024/12/18,21:55:00,7.3,3,0.5,1.8,-22.3,-22.6,-21.8,26
2024/12/18,21:56:00,7.3,3,0.5,1.8,-22.3,-22.6,-21.8,26
2024/12/18,21:57:00,7.3,3,0.5,1.8,-22.3,-22.5,-21.8,25.9
2024/12/18,21:58:00,7.3,3,0.5,1.8,-22.3,-22.5,-21.8,26
2024/12/18,21:59:00,7.3,3,0.5,1.8,-22.3,-22.5,-21.8,26
2024/12/18,22:00:00,7.3,3,0.5,1.8,-22.3,-22.5,-21.8,26
2024/12/18,22:01:00,7.3,3,0.5,1.8,-22.3,-22.5,-21.8,26
2024/12/18,22:02:00,7.3,3,0.5,1.8,-22.3,-22.5,-21.8,26
2024/12/18,22:03:00,7.3,3,0.5,1.8,-22.3,-22.5,-21.8,26
2024/12/18,22:04:00,7.3,3,0.5,1.8,-22.2,-22.5,-21.7,26.1
2024/12/18,22:05:00,7.3,3,0.6,1.8,-22.2,-22.5,-21.8,26
2024/12/18,22:06:00,7.3,3.1,0.6,1.9,-22.2,-22.5,-21.8,26
2024/12/18,22:07:00,7.3,3.1,0.6,1.9,-22.2,-22.5,-21.7,26.1
2024/12/18,22:08:00,7.3,3.1,0.6,1.9,-22.2,-22.5,-21.7,26
2024/12/18,22:09:00,7.3,3.1,0.6,1.9,-22.2,-22.5,-21.7,26.1
2024/12/18,22:10:00,7.3,3.1,0.6,1.9,-22.2,-22.4,-21.7,26
2024/12/18,22:11:00,7.3,3.1,0.6,1.9,-22.2,-22.4,-21.7,25.9
2024/12/18,22:12:00,7.3,3.1,0.6,1.9,-22.2,-22.4,-21.7,26
2024/12/18,22:13:00,7.3,3.1,0.6,1.9,-22.2,-22.4,-21.7,26
2024/12/18,22:14:00,7.3,3.1,0.6,1.9,-22.2,-22.4,-21.7,25.9
2024/12/18,22:15:00,7.3,3.1,0.6,1.9,-22.2,-22.4,-21.7,26.1
2024/12/18,22:16:00,7.3,3.1,0.6,1.9,-22.2,-22.4,-21.7,26.1
2024/12/18,22:17:00,7.3,3.1,0.6,1.9,-22.2,-22.4,-21.7,26.1
